,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
90,9.0,11.0,10.0,3.8482260704040527,15.589692831039429,-0.8948075285660756,-0.8948075285660756
91,8.0,25.0,9.0,5.732060432434082,15.032551527023315,-0.9257962592601976,-0.9257962592601976
92,9.0,16.0,10.0,4.427342176437378,14.695149421691895,-0.9361008568363659,-0.9361008568489941
93,10.0,41.0,10.0,8.652058601379395,15.270324468612671,-0.8969516556982781,-0.8969516556982781
94,9.0,20.0,9.0,4.975200176239014,14.809901475906372,-0.8969173599206709,-0.8969173599206709
95,9.0,16.0,9.0,4.491780042648315,15.421703815460205,-0.8953232177311305,-0.8953232177311305
96,9.0,19.0,9.0,5.014273405075073,14.99938440322876,-0.9536296906865649,-0.9536296906865649
97,9.0,25.0,9.0,5.97524094581604,15.431493520736694,-0.9333774104973026,-0.9333774104973026
98,9.0,25.0,9.0,5.827761888504028,14.921709775924683,-0.9096786578809563,-0.9096786574788771
99,8.0,20.0,10.0,4.532324552536011,13.779573917388916,-0.9144671973985602,-0.91446719595456
